DMR.ID,term,df,Deviance,Resid..Df,Resid..Dev,p.value,p.adj
chrScaffold_05_46285653_46285663,TimePoint,3,88.2668114986961,11,204.127526566372,5.16158915698534e-19,7.81885172298891e-19
chrScaffold_05_47724286_47724307,TimePoint,3,122.721552094001,11,146.756864780763,2.0010163023843e-26,4.37655437259453e-26
chrScaffold_05_48367301_48367336,TimePoint,3,194.977911120146,10,155.908299050768,5.13130509730775e-42,2.14153447428456e-41
chrScaffold_05_49645531_49645816,TimePoint,3,406.201506040631,11,131.569548958265,1.0042451866344e-87,1.4845889686752e-86
chrScaffold_05_53106654_53106659,TimePoint,3,38.4177486607816,6,112.790971494803,2.30563651076151e-08,2.45574305443088e-08
chrScaffold_05_54108299_54108350,TimePoint,3,76.5280906070316,10,69.1039826659622,1.70433307797606e-16,2.34441332587066e-16
chrScaffold_05_54789511_54789746,TimePoint,3,47.5813963250102,10,39.5418161643661,2.61423949633224e-10,2.91871870973582e-10
chrScaffold_05_55042709_55042796,TimePoint,3,223.201872495639,7,283.773326719818,4.07897485294575e-48,2.09410131571734e-47
chrScaffold_05_58076759_58076957,TimePoint,3,46.3371079694591,12,109.89037478588,4.80856784615253e-10,5.30585678707658e-10
chrScaffold_05_58367601_58367632,TimePoint,3,177.291850481109,9,517.020226969212,3.39060719299665e-38,1.20938227494386e-37
chrScaffold_05_59510671_59510714,TimePoint,3,81.6498358541685,7,276.540716679065,1.35864404573199e-17,1.95663878417036e-17
chrScaffold_05_59685590_59685614,TimePoint,3,53.6051862300865,9,86.6757154955831,1.36210780945723e-11,1.56051006741739e-11
chrScaffold_05_59876173_59876207,TimePoint,3,329.806420457375,11,207.191615782592,3.51419812790831e-71,3.62346311171722e-70
chrScaffold_05_60477557_60477567,TimePoint,3,51.3940498487702,11,152.852203552644,4.03215091816301e-11,4.57673374337282e-11
chrScaffold_05_60833802_60833860,TimePoint,3,101.401135616516,12,110.299497809494,7.76615313521284e-22,1.36324318982921e-21
chrScaffold_05_60920633_60920676,TimePoint,3,473.592998611371,3,31.1686261815336,2.51851098388037e-102,4.82845777690814e-101
chrScaffold_05_61533428_61533496,TimePoint,3,48.0079942271339,4,31.533452984352,2.12115584325457e-10,2.37036267729814e-10
chrScaffold_05_6157996_6158132,TimePoint,3,227.100549124748,12,124.031967667116,5.85721766612723e-49,3.05821535163324e-48
chrScaffold_05_62541997_62542020,TimePoint,3,83.4168320466712,11,277.595747037692,5.67476334330548e-18,8.24992253819411e-18
chrScaffold_05_63498224_63498245,TimePoint,3,44.1665569411427,10,132.476357760292,1.39110487352271e-09,1.5158842627108e-09
chrScaffold_05_64514924_64514951,TimePoint,3,104.616723407511,12,287.022185196162,1.57979639677217e-22,2.86323512383966e-22
chrScaffold_05_65616358_65616451,TimePoint,3,244.257853572641,12,301.451945777433,1.14212219146884e-52,6.76997067117038e-52
chrScaffold_05_66174597_66174700,TimePoint,3,380.412548734804,11,390.184186890449,3.86962847915108e-82,5.21761993837184e-81
chrScaffold_05_6650414_6650491,TimePoint,3,164.604544358205,12,55.7340928063524,1.85931552353106e-35,5.87984574065106e-35
chrScaffold_05_66823024_66823035,TimePoint,3,45.4842733550869,10,100.133737789915,7.3002513300984e-10,8.011993186074e-10
chrScaffold_05_67208500_67208523,TimePoint,3,81.2284027464547,3,27.3739647628741,1.67309906003423e-17,2.39544054452976e-17
chrScaffold_05_7766320_7766382,TimePoint,3,261.452777174216,11,196.913736735953,2.18041491499871e-56,1.39342140661636e-55
chrScaffold_05_8150923_8151022,TimePoint,3,116.339835719038,10,75.8198992845594,4.73822792147061e-25,9.6735535102237e-25
chrScaffold_05_9860938_9861028,TimePoint,3,232.021845842818,12,158.285871399621,5.0542959091429e-50,2.75627603578593e-49
chrScaffold_06_10182992_10183319,TimePoint,3,337.707411900479,12,146.504763443918,6.84317992554615e-73,7.43060333508418e-72
chrScaffold_06_10804343_10804440,TimePoint,3,281.341415288404,7,55.0425151792513,1.08537623835639e-60,7.97459068540893e-60
chrScaffold_06_108948_108958,TimePoint,3,106.489250371607,5,58.3102692086974,6.24839361957049e-23,1.15637691873499e-22
chrScaffold_06_13274499_13274683,TimePoint,3,193.178267776705,8,148.964998936514,1.25609442520397e-41,5.1719055695479e-41
chrScaffold_06_13739882_13739960,TimePoint,3,138.903163743062,8,90.0765165800302,6.51554696128053e-30,1.66901380406915e-29
chrScaffold_06_13781280_13781303,TimePoint,3,73.6048570196082,7,51.4009352109136,7.21250675888793e-16,9.51585569156504e-16
chrScaffold_06_13808141_13808154,TimePoint,3,109.512168858374,8,84.4465387128756,1.39739347151197e-23,2.66242513904531e-23
chrScaffold_06_15101307_15101380,TimePoint,2,137.289946616256,6,44.3612675656669,1.54122796983352e-30,4.05812600640715e-30
chrScaffold_06_15190389_15190423,TimePoint,3,195.950334400443,5,19.6950901082564,3.1632842244328e-42,1.34769088311772e-41
chrScaffold_06_15190776_15190900,TimePoint,3,320.299898421584,7,138.692911817665,4.01632500217586e-69,3.68813190678158e-68
chrScaffold_06_15578349_15578467,TimePoint,3,49.4872700279024,11,208.028129237353,1.02727518771173e-10,1.15427349388488e-10
chrScaffold_06_16731334_16731364,TimePoint,3,209.900464459693,6,43.6477188996043,3.05981023013176e-45,1.46655748139519e-44
chrScaffold_06_16956929_16957004,TimePoint,3,405.500632638054,4,78.9588034338672,1.42448972937993e-87,2.05629282111667e-86
chrScaffold_06_17685160_17685211,TimePoint,3,435.417870491686,6,353.46065494814,4.70541523586759e-94,7.80208715460748e-93
chrScaffold_06_193415_193457,TimePoint,3,123.786001871202,7,67.4278867562626,1.18019542776414e-26,2.61389853766533e-26
chrScaffold_06_21488018_21488083,TimePoint,3,257.917254862222,12,89.3484626712237,1.26862755451671e-55,7.98259491995896e-55
chrScaffold_06_24778901_24778936,TimePoint,3,161.221738106503,10,76.012550413541,9.98769784016492e-35,3.07140482453192e-34
chrScaffold_06_25734125_25734136,TimePoint,3,39.8475622600282,10,150.066670676161,1.14780513554816e-08,1.22893272366283e-08
chrScaffold_06_261036_261059,TimePoint,3,262.401537310295,9,39.4553884304784,1.3592492995689e-56,8.7319313642463e-56
chrScaffold_06_27126396_27126482,TimePoint,2,68.1238265776797,3,65.6269800335628,1.6110128910738e-15,2.08294290552956e-15
chrScaffold_06_31009809_31009844,TimePoint,3,108.537191431347,12,232.002556540188,2.26529699093402e-23,4.28277258532517e-23
chrScaffold_06_31225753_31225773,TimePoint,3,135.818767530376,11,382.917543383442,3.01239786154798e-29,7.40723882989854e-29
chrScaffold_06_3125119_3125264,TimePoint,3,450.711662835831,9,322.905941749,2.28589247814298e-97,3.95040855025554e-96
chrScaffold_06_3135422_3135612,TimePoint,3,50.0062760006951,11,129.503883258714,7.96462942032631e-11,8.97392130279190e-11
chrScaffold_06_3154610_3155358,TimePoint,2,340.96929877331,7,100.882819488641,9.10872356549809e-75,1.0348522050802e-73
chrScaffold_06_3165827_3165926,TimePoint,2,729.340810669422,7,443.090646251064,4.22333225924498e-159,2.72738351689136e-157
chrScaffold_06_32436524_32436556,TimePoint,3,117.449407369166,7,66.261687866688,2.73339454748186e-25,5.67491558335067e-25
chrScaffold_06_33587571_33587662,TimePoint,3,139.181225519903,9,174.013849094429,5.67542874271277e-30,1.46297291330012e-29
chrScaffold_06_35408692_35408749,TimePoint,3,108.115474508573,3,164.887381167544,2.79170578094223e-23,5.23764983672188e-23
chrScaffold_06_35730423_35730452,TimePoint,3,113.696108461593,11,75.4776197955451,1.75706255107597e-24,3.46610249223508e-24
chrScaffold_06_36204228_36204266,TimePoint,3,271.370017913714,6,189.181192731572,1.55977498220415e-58,1.06918653808072e-57
chrScaffold_06_37281927_37282300,TimePoint,3,21.8344538833823,10,135.307006571475,7.06146739795676e-05,7.17253352424912e-05
chrScaffold_06_37789497_37789533,TimePoint,3,137.88892738375,12,76.5188137209543,1.07800468500281e-29,2.72162911213673e-29
chrScaffold_06_38148794_38148827,TimePoint,3,35.8894469776594,10,152.924942354086,7.90242705221216e-08,8.33013573287313e-08
chrScaffold_06_38365747_38365777,TimePoint,2,124.171440151458,2,9.57391698729258,1.08771311773325e-27,2.47611130882876e-27
chrScaffold_06_38739490_38739564,TimePoint,3,82.5559783409298,12,46.3113057301967,8.6831959509523e-18,1.25937132763812e-17
chrScaffold_06_39217587_39217603,TimePoint,3,61.016741476848,7,23.3780258408875,3.56449393032277e-13,4.27112700440043e-13
chrScaffold_06_41124949_41124968,TimePoint,3,56.0552036070316,8,157.947067630275,4.08851342284527e-12,4.76410823345788e-12
chrScaffold_06_41312105_41312131,TimePoint,3,234.971575683005,7,95.3177193026989,1.16373740309676e-50,6.43200807927804e-50
chrScaffold_06_41321615_41321683,TimePoint,3,28.9943389903466,11,39.9931446687709,2.24557123895011e-06,2.31733886475339e-06
chrScaffold_06_41830148_41830375,TimePoint,3,92.6729077118825,7,138.322172683846,5.83932912667561e-20,9.25692097988498e-20
chrScaffold_06_42570838_42570904,TimePoint,3,340.247469546415,6,68.3230899317952,1.92889722554612e-73,2.15159717795008e-72
chrScaffold_06_42589166_42589202,TimePoint,3,147.316186306228,9,226.184318936101,9.9926456736217e-32,2.7490978120031e-31
chrScaffold_06_42730517_42730549,TimePoint,3,105.040345935807,6,59.3471371201838,1.28077808806068e-22,2.33634783966312e-22
chrScaffold_06_43154168_43154190,TimePoint,3,143.649471955977,10,36.5578290076067,6.17302333144309e-31,1.65377721128399e-30
chrScaffold_06_43375341_43375512,TimePoint,3,66.5504848390533,12,105.551838451399,2.33693264525919e-14,2.90518374441037e-14
chrScaffold_06_43604074_43604115,TimePoint,3,181.129423954034,11,104.492290818137,5.02988496775471e-39,1.87588719010183e-38
chrScaffold_06_44953453_44953487,TimePoint,3,88.9480568878868,11,140.936658188031,3.68541096492849e-19,5.59653373015749e-19
chrScaffold_06_4575661_4575732,TimePoint,3,54.8268713988347,8,53.218281391202,7.47563329242648e-12,8.62086658816474e-12
chrScaffold_06_46436720_46436760,TimePoint,3,195.034820739828,11,144.556601890178,4.98807301202575e-42,2.08886197466061e-41
chrScaffold_06_46439729_46439740,TimePoint,3,64.9111525924316,11,157.565062628146,5.24040025516562e-14,6.42997111308821e-14
chrScaffold_06_4659945_4659994,TimePoint,3,478.748921070427,7,151.700528641809,1.92260897758509e-103,3.7445098658681e-102
chrScaffold_06_46883238_46883275,TimePoint,1,87.0914914139928,3,25.4412908812285,1.03615354942733e-20,1.71573603933513e-20
chrScaffold_06_46971838_46971946,TimePoint,3,662.714017974647,10,165.08266630766,2.55115265838971e-143,1.04342143728139e-141
chrScaffold_06_48016089_48016186,TimePoint,3,91.386509290411,11,41.3910270971684,1.10339086296871e-19,1.72466317052562e-19
chrScaffold_06_4845318_4845506,TimePoint,3,191.413975052392,12,474.080306822208,3.02107619085625e-41,1.2193620020331e-40
chrScaffold_06_49592805_49592821,TimePoint,3,124.742109225221,9,191.593502684344,7.34484041375325e-27,1.64755378202472e-26
chrScaffold_06_51066085_51066189,TimePoint,3,42.9730613324052,8,75.7068148220366,2.49362683526314e-09,2.69575341574262e-09
chrScaffold_06_51066949_51067005,TimePoint,3,36.0808517582242,10,152.373594446429,7.19934665937759e-08,7.60206398541851e-08
chrScaffold_06_51462142_51462174,TimePoint,3,137.142034621582,11,51.2584430452546,1.56186588367891e-29,3.92706852310251e-29
chrScaffold_06_51626832_51626860,TimePoint,3,70.9347876029908,10,99.4594506836869,2.69199484949639e-15,3.46961941211352e-15
chrScaffold_06_53015124_53015418,TimePoint,3,236.008363649186,3,20.4248193746075,6.94492181680835e-51,3.85584573268047e-50
chrScaffold_06_53815283_53815333,TimePoint,3,241.170827029282,10,192.432839553041,5.31266543686096e-52,3.11896674211885e-51
chrScaffold_06_5385126_5385346,TimePoint,3,650.165904486643,9,200.588452145721,1.34086877486868e-140,4.83895878459963e-139
chrScaffold_06_5385755_5385824,TimePoint,3,20.7708292831386,10,226.717864896746,0.000117465933143114,0.00011891971944439
chrScaffold_06_54010520_54010552,TimePoint,3,117.794971799974,8,122.87014343636,2.30298623276673e-25,4.78943069085556e-25
chrScaffold_06_54872627_54872827,TimePoint,3,337.069659368411,11,337.219542555279,9.4045086084315e-73,1.0122221107496e-71
chrScaffold_06_54873775_54873799,TimePoint,3,139.11253681182,11,104.979940641922,5.87230432530724e-30,1.51054872267337e-29
chrScaffold_06_54878229_54878322,TimePoint,3,255.127070667566,11,100.906715696977,5.09179857965445e-55,3.1553721501192e-54
chrScaffold_06_55125740_55125764,TimePoint,3,80.0540527434201,11,78.4151615729635,2.98842170938222e-17,4.24889158448666e-17
chrScaffold_06_55155602_55155754,TimePoint,3,228.552982519139,12,160.897383962578,2.84231245382372e-49,1.51631190471378e-48
chrScaffold_06_56725943_56725954,TimePoint,3,111.498106017569,11,99.7787580412166,5.22289989001809e-24,1.00762549764972e-23
chrScaffold_06_57237569_57237585,TimePoint,3,103.920791782753,3,10.9679617262227,2.22996706809826e-22,4.00610482072704e-22
chrScaffold_06_57242125_57242261,TimePoint,3,89.5779756683296,9,53.2025260137821,2.69898179165597e-19,4.11385174951785e-19
chrScaffold_06_57481946_57481970,TimePoint,3,191.49858081984,9,84.7349952947453,2.89657475295417e-41,1.17296938015669e-40
chrScaffold_06_57942529_57942556,TimePoint,3,167.698880265711,7,50.2744889516854,3.99413679567662e-36,1.28968574955137e-35
chrScaffold_06_59693363_59693499,TimePoint,3,97.5400200046772,8,57.4569943212755,5.25256212275842e-21,8.81654408293377e-21
chrScaffold_06_61557705_61557975,TimePoint,3,1504.17099651707,7,179.09895363705,0,0
chrScaffold_06_6181803_6181828,TimePoint,3,81.7422278379983,9,435.854306872783,1.29802423267443e-17,1.87153435192894e-17
chrScaffold_06_6292490_6292527,TimePoint,3,131.925605584082,10,107.801917608592,2.08007346628971e-28,4.92712382845073e-28
chrScaffold_06_8221794_8221889,TimePoint,3,294.94035291768,10,208.769387674894,1.23819299828036e-63,9.67683317764329e-63
chrScaffold_06_8373059_8373103,TimePoint,3,111.169729788729,6,72.7503765930753,6.14594161733863e-24,1.18384150148736e-23
chrScaffold_06_8460290_8460343,TimePoint,3,47.3623394739537,12,222.977375413432,2.91038677799897e-10,3.240512319968e-10
chrScaffold_06_8873560_8873591,TimePoint,2,498.605120464839,2,1.47376908229529,5.36134514739006e-109,1.19606736288138e-107
chrScaffold_06_9190838_9191045,TimePoint,3,60.5681109739692,11,84.4054914492856,4.4449261755932e-13,5.31571580648426e-13
chrScaffold_07_13105099_13105123,TimePoint,3,72.7986370961227,6,74.9013714798264,1.07355887300673e-15,1.40133695444602e-15
chrScaffold_07_13247434_13247446,TimePoint,2,98.0230656597808,4,37.5332199208084,5.18276768641084e-22,9.20297532738944e-22
chrScaffold_07_13471450_13471479,TimePoint,3,74.6662387292809,9,152.304219304136,4.27207000582678e-16,5.71628124007574e-16
chrScaffold_07_13587249_13587286,TimePoint,3,16.4414932434229,12,147.942392387738,0.000920508519520434,0.000929599961688537
chrScaffold_07_14004948_14005200,TimePoint,3,311.367515557567,7,52.9968653845577,3.44641781049063e-67,2.93663517602222e-66
chrScaffold_07_14616826_14616851,TimePoint,3,75.7060007123996,6,91.554162232597,2.55730814898586e-16,3.48646344311739e-16
chrScaffold_07_15893219_15893248,TimePoint,3,156.06549410321,5,23.2341440146263,1.29466843817579e-33,3.83709703778187e-33
chrScaffold_07_16430571_16430613,TimePoint,3,97.9943391692363,11,50.056130677205,4.19475000353609e-21,7.0797224956517e-21
chrScaffold_07_16644543_16644574,TimePoint,3,560.918667685543,4,373.824101814314,2.98690299262321e-121,7.96723906945365e-120
chrScaffold_07_18216123_18216342,TimePoint,3,94.1221882020722,12,85.3052026876824,2.85072526686051e-20,4.59034107931476e-20
chrScaffold_07_18721399_18721526,TimePoint,3,461.744723043778,6,329.131561930399,9.30006349282527e-100,1.70316088144725e-98
chrScaffold_07_1904440_1904461,TimePoint,3,104.537907518749,10,78.5897272783931,1.64268828450747e-22,2.97282968302458e-22
chrScaffold_07_19131497_19131543,TimePoint,3,47.0127988021701,12,123.547228679859,3.45388741720313e-10,3.83175394295501e-10
chrScaffold_07_20365227_20365351,TimePoint,3,174.83012512394,10,73.9728363559307,1.15300718674635e-37,4.03059777247227e-37
chrScaffold_07_2055015_2055066,TimePoint,3,134.007524065357,11,97.1452620174977,7.40194473114344e-29,1.78082082061039e-28
chrScaffold_07_20550282_20550331,TimePoint,3,81.0621057671878,12,137.217553964406,1.81634420407099e-17,2.59447536483714e-17
chrScaffold_07_21796635_21797076,TimePoint,3,441.630666981632,6,82.2827660773366,2.12113782435607e-95,3.56525494586972e-94
chrScaffold_07_22129087_22129216,TimePoint,3,112.23562290714,12,182.85631682094,3.62383675340687e-24,7.05785348639719e-24
chrScaffold_07_23256937_23256979,TimePoint,3,154.192324478799,12,422.181208004466,3.28339610093997e-33,9.50171466003146e-33
chrScaffold_07_2369602_2369950,TimePoint,3,571.102318600737,11,224.266364151091,1.85251912464274e-123,5.28614178124801e-122
chrScaffold_07_23710760_23711081,TimePoint,3,131.113668066358,12,151.85607594668,3.11220385975529e-28,7.24606097897484e-28
chrScaffold_07_25034724_25034854,TimePoint,3,195.518731246587,7,72.4212842063609,3.92089894689953e-42,1.66468616188433e-41
chrScaffold_07_2570392_2570421,TimePoint,3,88.5090741104828,7,100.819972346068,4.57887643418013e-19,6.94472359053031e-19
chrScaffold_07_26424377_26424689,TimePoint,3,193.934950584985,10,218.027247217678,8.62086756684083e-42,3.5615503382201e-41
chrScaffold_07_26602475_26602730,TimePoint,3,28.3464959566996,10,70.0045578329929,3.07190840133612e-06,3.15681039232782e-06
chrScaffold_07_26612731_26612745,TimePoint,3,84.9016839613818,5,50.2348277577433,2.72432929425614e-18,4.00809597608188e-18
chrScaffold_07_26863215_26863268,TimePoint,2,317.55155601562,5,68.2540455869427,1.10804079781419e-69,1.05392717745582e-68
chrScaffold_07_27608388_27608431,TimePoint,3,284.821197786165,5,87.9804202437419,1.91692798976951e-61,1.43418941673609e-60
chrScaffold_07_27992564_27992599,TimePoint,3,47.3206304562465,12,140.715524851496,2.97046203772594e-10,3.3044033728828e-10
chrScaffold_07_28354474_28354521,TimePoint,3,141.584794727231,11,163.735539065206,1.72082362591873e-30,4.51164655769719e-30
chrScaffold_07_29092551_29092975,TimePoint,3,92.6017571838423,9,122.427172550043,6.04852950616601e-20,9.57618800524606e-20
chrScaffold_07_30577202_30577311,TimePoint,3,142.651780768758,12,168.879068828617,1.01309717226354e-30,2.69062820425837e-30
chrScaffold_07_31390673_31390725,TimePoint,3,31.2134970493002,10,150.652959756756,7.66453634320123e-07,7.94289365971952e-07
chrScaffold_07_31665295_31665315,TimePoint,3,114.600269926433,11,108.713271020533,1.12238460692988e-24,2.2392941669967e-24
chrScaffold_07_31666385_31666394,TimePoint,3,76.5392021631536,11,137.889157465771,1.69501038151838e-16,2.33420621562632e-16
chrScaffold_07_33519884_33519905,TimePoint,3,69.9911454564835,12,150.056634605848,4.28701158341179e-15,5.46794512769882e-15
chrScaffold_07_33923802_33923871,TimePoint,3,214.009729588702,12,295.939769129455,3.95867446094201e-46,1.96651561278374e-45
chrScaffold_07_33925843_33925868,TimePoint,3,55.881829662344,10,186.656262060448,4.45208330429173e-12,5.17792058233739e-12
chrScaffold_07_35900906_35900924,TimePoint,3,56.0041210174784,9,83.9457412410205,4.19243764208162e-12,4.88057019623733e-12
chrScaffold_07_35994324_35994367,TimePoint,3,99.7924990078208,12,87.7424987604309,1.72231092218404e-21,2.95976960997173e-21
chrScaffold_07_36288267_36288311,TimePoint,3,182.285523607252,6,120.70228992233,2.83061516144918e-39,1.07196444540066e-38
chrScaffold_07_39282832_39282926,TimePoint,3,229.475359543555,9,353.002816419165,1.79575562448358e-49,9.66400066333924e-49
chrScaffold_07_39393467_39393480,TimePoint,3,115.820928444805,8,65.4916129890013,6.1283115567025e-25,1.24083139935214e-24
chrScaffold_07_39487523_39487548,TimePoint,3,48.2283766587024,11,106.635381915649,1.90402529978337e-10,2.13160496608959e-10
chrScaffold_07_41689201_41689558,TimePoint,3,331.980107499348,8,198.795703471024,1.18914285832464e-71,1.23650702302062e-70
chrScaffold_07_4680206_4680251,TimePoint,3,260.05613530261,3,118.014200533095,4.37181539964804e-56,2.77938730329956e-55
chrScaffold_07_4857569_4857587,TimePoint,3,90.6552684035399,12,132.680740383159,1.58419606320569e-19,2.43890661173574e-19
chrScaffold_07_5941296_5941462,TimePoint,3,494.967657195353,11,843.540024414558,5.87816981537332e-107,1.26535339709878e-105
chrScaffold_07_6640152_6640163,TimePoint,3,72.2643099482227,12,128.099160532566,1.39732112323259e-15,1.81046781225596e-15
chrScaffold_07_6681819_6681843,TimePoint,3,116.229223936993,5,28.2891800616004,5.00532061049624e-25,1.01680933594021e-24
chrScaffold_07_7788860_7788901,TimePoint,3,487.230325653854,12,263.601807808477,2.79238257324884e-105,5.6168088809448e-104
chrScaffold_07_8375224_8375249,TimePoint,3,50.3394173595789,11,201.6342498547,6.76413673360713e-11,7.63532269745717e-11
chrScaffold_08_10219186_10219237,TimePoint,3,212.511672735079,10,357.860592104205,8.34329204308876e-46,4.09488773474796e-45
chrScaffold_08_12322398_12322419,TimePoint,3,122.168349687813,10,208.628405381567,2.63276188720828e-26,5.70741843746388e-26
chrScaffold_08_13778019_13778050,TimePoint,3,174.991866112615,11,68.6944398830286,1.0639199297537e-37,3.75123492473501e-37
chrScaffold_08_13899820_13899866,TimePoint,3,69.9716991833653,9,61.0856700647046,4.32831316818433e-15,5.51489123298252e-15
chrScaffold_08_14007980_14007991,TimePoint,3,119.725775804983,5,77.3893577514977,8.84087041823912e-26,1.87353160676674e-25
chrScaffold_08_14356650_14356919,TimePoint,3,168.58328137551,12,153.753437957094,2.57339524760754e-36,8.3533226688213e-36
chrScaffold_08_14360124_14360186,TimePoint,3,715.799473722634,4,486.12307109965,7.87155284677139e-155,4.82919767149425e-153
chrScaffold_08_15145826_15145944,TimePoint,3,115.386990869241,12,189.947727916623,7.5991993067816e-25,1.53107020515945e-24
chrScaffold_08_15345921_15345937,TimePoint,2,79.9095539363496,5,73.9772526249021,4.44488815077056e-18,6.50820735202323e-18
chrScaffold_08_15864725_15864829,TimePoint,3,131.13992940037,12,103.904703066547,3.07190868060213e-28,7.16584021121447e-28
chrScaffold_08_15873145_15873218,TimePoint,3,139.342346465021,12,263.504475508438,5.23913278422525e-30,1.35335072131461e-29
chrScaffold_08_16930882_16930901,TimePoint,3,70.5202730340679,11,104.356697185675,3.30253039285658e-15,4.23427877955592e-15
chrScaffold_08_17878378_17878430,TimePoint,3,101.452296037565,11,74.3647653568689,7.57188549578297e-22,1.33104634718133e-21
chrScaffold_08_17972363_17972378,TimePoint,3,47.5539281274997,11,141.972122182868,2.64965657928574e-10,2.95557147525782e-10
chrScaffold_08_18296649_18296666,TimePoint,3,43.6102455236874,11,103.303772405935,1.82610801691801e-09,1.98110922790309e-09
chrScaffold_08_19352011_19352029,TimePoint,2,127.517910098908,3,0.0129067895516925,2.04097483575093e-28,4.8438609738228e-28
chrScaffold_08_19538356_19538505,TimePoint,3,36.1113457848596,12,111.80939005523,7.09325269268368e-08,7.49648669588533e-08
chrScaffold_08_20009669_20009784,TimePoint,3,54.1121080951284,9,125.671829931883,1.06195629780618e-11,1.2177760536525e-11
chrScaffold_08_22788693_22788749,TimePoint,3,212.25555853372,11,232.858131567516,9.47747201800909e-46,4.61462625638776e-45
chrScaffold_08_22881898_22881962,TimePoint,3,202.55453675582,11,258.109391743864,1.18353384146166e-43,5.26157979519371e-43
chrScaffold_08_23979345_23979358,TimePoint,3,186.652214807622,4,84.1739220289036,3.22664743430264e-40,1.25287860819283e-39
chrScaffold_08_2405754_2406098,TimePoint,3,91.9454519981993,12,133.538614414713,8.36859618672152e-20,1.31813446997526e-19
chrScaffold_08_2407641_2407695,TimePoint,3,73.8386285309904,8,101.464025802313,6.42678848600687e-16,8.49748865552848e-16
chrScaffold_08_2519325_2519347,TimePoint,3,26.6263540954889,12,153.77184340976,7.05073252526449e-06,7.22744261361699e-06
chrScaffold_08_25782219_25782352,TimePoint,3,680.749069813651,6,12.1097626298508,3.1353632610527e-147,1.37396097189702e-145
chrScaffold_08_26466472_26466511,TimePoint,3,363.653540599002,6,47.5770365310262,1.64858116705354e-78,1.98314616860264e-77
chrScaffold_08_26570876_26570939,TimePoint,3,158.188754503941,7,32.4415234152235,4.5081268047694e-34,1.3590839286123e-33
chrScaffold_08_26842334_26842372,TimePoint,3,49.4412579960153,5,62.3983761134067,1.05071250957191e-10,1.1795281328863e-10
chrScaffold_08_28051252_28051286,TimePoint,3,169.804694527143,4,31.6250110585575,1.4022627056861e-36,4.62520521472272e-36
chrScaffold_08_28892014_28892215,TimePoint,3,135.324933709237,9,449.873927480051,3.84917290283662e-29,9.40823735414448e-29
chrScaffold_08_28901548_28901845,TimePoint,3,143.350039236244,10,88.2302381417245,7.16262122640764e-31,1.914713778824e-30
chrScaffold_08_31211123_31211484,TimePoint,3,160.553871795874,11,215.086636077471,1.39187526099597e-34,4.24833568468173e-34
chrScaffold_08_33104683_33104741,TimePoint,3,131.042998329445,5,121.590141596397,3.22328308451035e-28,7.49047034979963e-28
chrScaffold_08_3369569_3369582,TimePoint,3,144.313209429897,10,63.3857748346413,4.43972999754861e-31,1.19463787434038e-30
chrScaffold_08_34881907_34881945,TimePoint,3,181.64149740549,9,37.8078431727397,3.89914242724904e-39,1.46307270894024e-38
chrScaffold_08_36065642_36065652,TimePoint,3,93.5480701654001,12,148.280279886518,3.78723603696847e-20,6.05859011389871e-20
chrScaffold_08_36857829_36858091,TimePoint,3,455.870648943015,8,53.2900408262683,1.74283704967579e-98,3.09921892746694e-97
chrScaffold_08_39563747_39563764,TimePoint,2,54.9827693171343,3,26.6364795212855,1.14985570128804e-12,1.36184647247145e-12
chrScaffold_08_40550189_40550309,TimePoint,3,158.098848439654,12,217.474023849218,4.71408120675185e-34,1.41422436202556e-33
chrScaffold_08_40816027_40816074,TimePoint,3,114.649655166193,12,192.589215021022,1.09524126518887e-24,2.18869874981554e-24
chrScaffold_08_42497522_42497549,TimePoint,3,368.381534636607,8,62.1892311512118,1.56037608869198e-79,1.97379532043821e-78
chrScaffold_08_43149713_43149920,TimePoint,3,568.258875060487,7,21.3529913928524,7.65823267175613e-123,2.13560261096472e-121
chrScaffold_08_44257513_44257569,TimePoint,3,72.0059480424376,8,78.9949521690693,1.58723697631917e-15,2.05436684593209e-15
chrScaffold_08_44536125_44536198,TimePoint,3,134.25756585952,12,303.002335323227,6.53805907348388e-29,1.58228766926326e-28
chrScaffold_08_44943473_44943497,TimePoint,3,80.5077073836013,9,144.330648858078,2.3885240185801e-17,3.4078127567416e-17
chrScaffold_08_45122394_45122565,TimePoint,3,166.74119020351,12,109.653142303789,6.42915166509878e-36,2.05967861438021e-35
chrScaffold_08_45665912_45665923,TimePoint,3,92.3121042835758,10,133.08965237293,6.98041274242766e-20,1.10089542865794e-19
chrScaffold_08_45723849_45723879,TimePoint,3,115.275458491093,12,70.1825214100964,8.03119810512234e-25,1.61545574999756e-24
chrScaffold_08_46489892_46489979,TimePoint,3,83.7317963930925,9,157.022865595116,4.85683734199335e-18,7.08640855102821e-18
chrScaffold_08_46862560_46862637,TimePoint,3,377.997638308572,8,167.232857929485,1.29028238788609e-81,1.70234031175939e-80
chrScaffold_08_46885852_46886102,TimePoint,3,825.733669612701,7,78.1920904782348,1.13526418925889e-178,9.94977971586188e-177
chrScaffold_08_48029094_48029253,TimePoint,3,227.569184754395,8,104.22737838171,4.63844249891454e-49,2.44264761638118e-48
chrScaffold_08_49419016_49419050,TimePoint,3,66.2004650409807,12,112.427577290543,2.77677042247351e-14,3.44151243270201e-14
