chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_EPI.103	methylation_level_EPI.104	methylation_level_EPI.111	methylation_level_EPI.113	methylation_level_EPI.119	methylation_level_EPI.120	methylation_level_EPI.135	methylation_level_EPI.136	methylation_level_EPI.127	methylation_level_EPI.128	methylation_level_EPI.143	methylation_level_EPI.145	methylation_level_EPI.41	methylation_level_EPI.42	methylation_level_EPI.43	methylation_level_EPI.44	methylation_level_EPI.151	methylation_level_EPI.152	methylation_level_EPI.153	methylation_level_EPI.154	methylation_level_EPI.181	methylation_level_EPI.182	methylation_level_EPI.184	methylation_level_EPI.185	methylation_level_EPI.159	methylation_level_EPI.160	methylation_level_EPI.161	methylation_level_EPI.162	methylation_level_EPI.167	methylation_level_EPI.168	methylation_level_EPI.169	methylation_level_EPI.170	methylation_level_EPI.175	methylation_level_EPI.176	methylation_level_EPI.187	methylation_level_EPI.188	methylation_level_EPI.193	methylation_level_EPI.194	methylation_level_EPI.199	methylation_level_EPI.200	methylation_level_EPI.205	methylation_level_EPI.206	methylation_level_EPI.208	methylation_level_EPI.209	methylation_level_EPI.214	methylation_level_EPI.215	methylation_level_EPI.220	methylation_level_EPI.221	methylation_level_EPI.226	methylation_level_EPI.227	methylation_level_EPI.229	methylation_level_EPI.230
Scaffold_03	23897758	23897821	7	EPI-103,EPI-43,EPI-162,EPI-167,EPI-169,EPI-176		0.25	0.00847457627118644	0	0.00598802395209581	0.019047619047619	0.0135135135135135	0	0.0309278350515464	0.0108695652173913	0.0208333333333333	0.0121951219512195	0.0136986301369863	0	0	0.196078431372549	0	0.00699300699300699	0.0140845070422535	0.0198019801980198	0.00854700854700855	0	0	0.0133333333333333	0	0.0133333333333333	0	0.0113636363636364	0.233766233766234	0.164383561643836	0	0.120879120879121	0.0136986301369863	0.00649350649350649	0.05	0.00819672131147541	0.0135135135135135	0.00769230769230769	0.00900900900900901	0.0357142857142857	0.0120481927710843	0.0181818181818182	0	0.00775193798449612	0.0181818181818182	0.00806451612903226	0.00925925925925926	0	0	0.0185185185185185	0	0.0102040816326531	0.00925925925925926
Scaffold_03	24401749	24401992	4	EPI-161,EPI-162,EPI-187,EPI-220,EPI-43,EPI-103,EPI-152,EPI-170,EPI-199,EPI-208,EPI-226,EPI-167	EPI-136,EPI-120,EPI-135,EPI-145	0.112	0.0408163265306122	0	0.0210526315789474	0.0465116279069767	0.0185185185185185	0.00862068965517241	0.0326086956521739	0.0136986301369863	0.0421052631578947	0	0.0229885057471264	0	0.0392156862745098	0.148936170212766	0	0	0.142857142857143	0.0454545454545455	0	0	0.0416666666666667	0	NA	0	0.0434782608695652	0.08	0.2	0.0416666666666667	0	0.0181818181818182	0.2	0	0.0208333333333333	0.0789473684210526	0	0	0	0.142857142857143	0.0625	0	0.0222222222222222	0.222222222222222	0.02	0	0	0.434782608695652	0	0.230769230769231	0	0.0638297872340425	0
Scaffold_03	24847327	24847350	3	EPI-120,EPI-135,EPI-159,EPI-187,EPI-221		0.166666666666667	0.125	0	0	0.117647058823529	0.162162162162162	0.181818181818182	0.0731707317073171	0	0.025	0.107142857142857	0	0	0.12	0.0625	0	0	0.0606060606060606	0	0	0	0	0.0769230769230769	0	0.28	0	0.1	0	0.142857142857143	0	0	0.0882352941176471	0.0344827586206897	0.0689655172413793	0.172413793103448	0	0.142857142857143	0.0294117647058824	NA	0	NA	0.142857142857143	0	0	0	0.222222222222222	NA	0.315789473684211	0	0	NA	0
Scaffold_03	26066958	26066987	3	EPI-104,EPI-136,EPI-42,EPI-44,EPI-194,EPI-184		0.0555555555555556	0.130434782608696	0.0634920634920635	0.0169491525423729	0.037037037037037	0.0727272727272727	0.0333333333333333	0.139240506329114	0.0303030303030303	0.0181818181818182	0.0425531914893617	0.0227272727272727	0.0666666666666667	0.162790697674419	0.0344827586206897	0.206896551724138	0	0.0212765957446809	0.0181818181818182	0.0142857142857143	0	0.0149253731343284	0.101449275362319	0	NA	0.0285714285714286	0.0175438596491228	0.0465116279069767	0.0704225352112676	0.03125	0.0806451612903226	0.0740740740740741	0.0153846153846154	0.0230769230769231	0.0303030303030303	0.0555555555555556	0	0.0967741935483871	0.0277777777777778	0	0	0.0147058823529412	0.0277777777777778	0.0227272727272727	0.0333333333333333	0.0188679245283019	0.037037037037037	0.0625	NA	0.0172413793103448	0.0454545454545455	0.0166666666666667
Scaffold_03	26078193	26078215	3	EPI-42,EPI-43,EPI-151,EPI-184,EPI-167,EPI-153	EPI-119,EPI-145	0.0276243093922652	0.0362694300518135	0.0101010101010101	0.0119760479041916	0.0043859649122807	0.0116959064327485	0.012987012987013	0.0442477876106195	0.0265486725663717	0.00574712643678161	0.0196078431372549	0	0	0.0961538461538462	0.0879120879120879	0.0222222222222222	0.0608695652173913	0.0319148936170213	0.0583333333333333	0.06	0.0176991150442478	0.0393258426966292	0.0816326530612245	0.0384615384615385	0	0.0265486725663717	0	0.0317460317460317	0.0884353741496599	0.043956043956044	0.0454545454545455	0.00813008130081301	0.0204081632653061	0.0319148936170213	0	0	0	0.054421768707483	0	0.0289855072463768	0	0.0476190476190476	0.0416666666666667	0.015748031496063	0.0108695652173913	0.0169491525423729	0.0147058823529412	0.0161290322580645	0.0256410256410256	0.02	0.0459770114942529	0.0235294117647059
Scaffold_03	27360537	27360658	3	EPI-113,EPI-145,EPI-154,EPI-159,EPI-111,EPI-128,EPI-153,EPI-193,EPI-208	EPI-43,EPI-168,EPI-199	0.228070175438596	0.265822784810127	0.223880597014925	0.323076923076923	0.141176470588235	0.135135135135135	0.305084745762712	0.216216216216216	0.112903225806452	0.338983050847458	0.163934426229508	0.436363636363636	0.210526315789474	0.276595744680851	0.0526315789473684	0.214285714285714	0.428571428571429	0.206896551724138	0.382352941176471	0.407407407407407	0.116279069767442	0.295774647887324	0.103448275862069	0.0555555555555556	0.484848484848485	0.243243243243243	0.260869565217391	0.255813953488372	0.325	0.0263157894736842	0.0952380952380952	0.214285714285714	0.340909090909091	0.25	0.0625	0.2	0.291666666666667	0.164383561643836	0	0.0571428571428571	0.166666666666667	0.416666666666667	0.227272727272727	0.148936170212766	0.111111111111111	0.0833333333333333	0.285714285714286	0.294117647058824	0.222222222222222	0.307692307692308	0.142857142857143	0.157894736842105
Scaffold_03	29157470	29157492	7	EPI-136,EPI-161,EPI-175,EPI-187,EPI-120,EPI-209,EPI-194,EPI-152,EPI-220,EPI-153	EPI-127,EPI-104	0	0	0.0540540540540541	0.0235294117647059	0	0.102941176470588	0.0561797752808989	0.104761904761905	0	0	0.0540540540540541	0.0131578947368421	0.166666666666667	0	0	0	0	0.206896551724138	0.210526315789474	0.0476190476190476	0	0.0857142857142857	0.0434782608695652	NA	0	0.0196078431372549	0.142857142857143	0.025	0.0192307692307692	NA	0	0.0181818181818182	0.173076923076923	0	0.113207547169811	0	0	0.117647058823529	NA	0	0	0	0.0147058823529412	0.157894736842105	0.04	0	0.294117647058824	0.1	0	0	0.0526315789473684	0
Scaffold_03	29645156	29645171	3	EPI-143,EPI-44,EPI-170,EPI-205,EPI-206,EPI-215	EPI-103,EPI-199	0.186440677966102	0.344086021505376	0.2	0.306451612903226	0.225352112676056	0.235294117647059	0.238805970149254	0.387096774193548	0.220588235294118	0.258823529411765	0.477272727272727	0.258426966292135	0.387096774193548	0.378787878787879	0.277777777777778	0.6	0.476190476190476	0.283783783783784	0.326530612244898	0.377358490566038	0.253521126760563	0.305555555555556	0.230769230769231	0.5	0.386363636363636	0.228070175438596	0.181818181818182	0.151515151515152	0.347826086956522	0.345454545454545	0.166666666666667	0.657894736842105	0.176470588235294	0.246575342465753	0.30952380952381	0.333333333333333	0.326923076923077	0.316666666666667	0.137931034482759	0.241935483870968	0.607843137254902	0.52	0.27027027027027	0.416666666666667	0.219512195121951	0.534883720930233	0.294117647058824	0.305555555555556	0.375	0.357142857142857	0.390243902439024	0.351351351351351
Scaffold_03	30791136	30791151	4	EPI-103,EPI-127,EPI-169	EPI-120,EPI-143,EPI-153,EPI-176,EPI-193,EPI-229	0.974358974358974	0.75609756097561	0.769230769230769	0.92	0.953488372093023	0.714285714285714	0.914285714285714	0.857142857142857	0.96969696969697	0.883720930232558	0.684931506849315	0.830508474576271	0.930232558139535	0.822222222222222	0.866666666666667	0.923076923076923	NA	0.823529411764706	0.543478260869565	0.6	0.901408450704225	0.870967741935484	0.962962962962963	0.836363636363636	0.964285714285714	0.827586206896552	0.875	0.857142857142857	0.928571428571429	0.758620689655172	1	0.880952380952381	0.814814814814815	0.703703703703704	0.898876404494382	0.833333333333333	0.705882352941177	0.821428571428571	0.970588235294118	0.910714285714286	0.888888888888889	0.861111111111111	0.954545454545455	0.88	0.791666666666667	0.87012987012987	1	0.846153846153846	0.967741935483871	0.916666666666667	0.727272727272727	0.882352941176471
Scaffold_03	32156698	32156720	3	EPI-152,EPI-153,EPI-160,EPI-199,EPI-200,EPI-208,EPI-221,EPI-229,EPI-42,EPI-154	EPI-136,EPI-175	0.0175438596491228	0.0694444444444444	0.0555555555555556	0.0843373493975904	0.0813953488372093	0.03	0.0425531914893617	0.0112359550561798	0.0740740740740741	0.0375	0.025	0.0169491525423729	0.0350877192982456	0.125	0	0.103448275862069	0.0303030303030303	0.106796116504854	0.125	0.0816326530612245	0.0963855421686747	0.0393700787401575	0.0909090909090909	0.0625	0.0909090909090909	0.0816326530612245	0.043956043956044	0.0333333333333333	0.0447761194029851	0.0454545454545455	0.0294117647058824	0.0666666666666667	0.00806451612903226	0.0449438202247191	0.10126582278481	0.0188679245283019	0.0547945205479452	0.045045045045045	0.121212121212121	0.123456790123457	0	0.015625	0.0967741935483871	0.024390243902439	0.0253164556962025	0.0689655172413793	0.0303030303030303	0.137254901960784	0.0625	0.0294117647058824	0.117647058823529	0.0897435897435897
Scaffold_03	32159807	32159970	3	EPI-152,EPI-214,EPI-181,EPI-184,EPI-200,EPI-230		0.0196078431372549	0.0128205128205128	0.0512820512820513	0.0330578512396694	0.046875	0.024390243902439	0	0	0.0441176470588235	0	0.00806451612903226	0	0	0.0561797752808989	0.0149253731343284	0	0.00869565217391304	0.0882352941176471	0.016260162601626	0.0240963855421687	0.129411764705882	0.0864197530864197	0.0833333333333333	0.0169491525423729	0	0.0218978102189781	0.0196078431372549	0.0294117647058824	0.021978021978022	0.0208333333333333	0.0353982300884956	0.0380952380952381	0.0277777777777778	0.0396039603960396	0.012987012987013	0	0.0810810810810811	0.00869565217391304	0.0508474576271186	0.0784313725490196	0.0930232558139535	0.0561797752808989	0.0425531914893617	0.0490196078431373	0.173913043478261	NA	0	0.0192307692307692	0	0	0	0.214285714285714
Scaffold_03	32160557	32161309	13	EPI-42,EPI-187,EPI-103,EPI-160,EPI-162,EPI-169,EPI-170,EPI-227,EPI-188,EPI-104,EPI-43,EPI-194,EPI-41,EPI-168,EPI-161,EPI-205	EPI-135,EPI-151	0.077175697865353	0.0512820512820513	0.0102459016393443	0.00930851063829787	0.0157068062827225	0.012962962962963	0.0214395099540582	0.00985221674876847	0.0337662337662338	0.018	0.0173745173745174	0.0186480186480186	0.0134770889487871	0.046908315565032	0.0769230769230769	0	0.00758533501896334	0.0265486725663717	0.0126984126984127	0.0229166666666667	0.0195652173913043	0.0331262939958592	0.0264150943396226	0.010752688172043	0.0321543408360129	0.0827814569536424	0.0301204819277108	0.0307692307692308	0.0289330922242315	0.0240480961923848	0.135174418604651	0.0315789473684211	0.0252764612954186	0.0194902548725637	0.0305343511450382	0.0413223140495868	0.00488997555012225	0.0178217821782178	0.0113636363636364	0.0171149144254279	0.027027027027027	0.0169491525423729	0.0129390018484288	0.00626959247648903	0.0102915951972556	0.0205761316872428	0.00390625	0.0056657223796034	0.00943396226415094	0.0323624595469256	0.0356083086053412	0.00364963503649635
Scaffold_03	32161797	32162349	13	EPI-103,EPI-43,EPI-160,EPI-169,EPI-167,EPI-188,EPI-199,EPI-226,EPI-170		0.142857142857143	0.00869565217391304	0.0157728706624606	0.012987012987013	0.00348432055749129	0.00333333333333333	0.00840336134453781	0.0199335548172757	0.00326797385620915	0.00858369098712446	0.00687285223367698	0.00626959247648903	0.0197044334975369	0.0029585798816568	0.0788381742738589	0.00578034682080925	0.00819672131147541	0.00320512820512821	0.0102040816326531	0.00809716599190283	0.00974025974025974	0.017910447761194	0.0160427807486631	0.0149253731343284	0	0.265027322404372	0.00840336134453781	0.0105263157894737	0.0185758513931889	0.0072202166064982	0.15681233933162	0.013953488372093	0.00600600600600601	0.0126582278481013	0.00427350427350427	0.0239234449760766	0.00826446280991736	0	0.0222222222222222	0	0.0131578947368421	0.00806451612903226	0.010752688172043	0.00326797385620915	0.0101010101010101	0.00628930817610063	0.00704225352112676	0	0.027972027972028	0.0266666666666667	0.0147783251231527	0.00645161290322581
Scaffold_03	33178793	33178798	3	EPI-128,EPI-167,EPI-168,EPI-230		0	0	0.016	0.0142857142857143	0.0364963503649635	0.0151515151515152	0.016	0.031496062992126	0.0170940170940171	0.0603448275862069	0.00862068965517241	0	0.05	0.0224719101123595	0.0172413793103448	0.0344827586206897	0	0.0394736842105263	0	0.0204081632653061	0	0.0462962962962963	0.025	0.0666666666666667	0.0444444444444444	0.0158730158730159	0	0.0357142857142857	0.0983606557377049	0.0833333333333333	0.0638297872340425	0	0.0106382978723404	0	0.0266666666666667	0	0.0163934426229508	0.010752688172043	0	0	0	0.0444444444444444	0	0.0392156862745098	0	0	0	0.0350877192982456	0.0697674418604651	0	0.0579710144927536	0.101694915254237
Scaffold_03	33451059	33451076	3	EPI-104,EPI-41,EPI-42,EPI-185,EPI-161,EPI-169,EPI-205	EPI-154,EPI-214,EPI-221	0.176470588235294	0.321678321678322	0.185185185185185	0.238095238095238	0.189542483660131	0.228187919463087	0.192771084337349	0.195652173913043	0.209944751381215	0.18705035971223	0.161764705882353	0.171232876712329	0.369230769230769	0.359550561797753	0.152777777777778	0.209302325581395	0.146666666666667	0.204545454545455	0.179775280898876	0.0851063829787234	0.175824175824176	0.23125	0.223684210526316	0.411764705882353	0.171052631578947	0.174311926605505	0.313725490196078	0.288461538461538	0.177215189873418	0.30952380952381	0.354838709677419	0.238095238095238	0.172413793103448	0.244755244755245	0.253164556962025	0.246753246753247	0.275510204081633	0.233009708737864	0.290909090909091	0.263157894736842	0.466666666666667	0.333333333333333	0.238938053097345	0.306818181818182	0.0357142857142857	0.2625	0.166666666666667	0.027027027027027	0.19047619047619	0.207547169811321	0.301587301587302	0.298701298701299
Scaffold_03	34610265	34610287	3	EPI-119,EPI-135,EPI-208,EPI-209,EPI-43,EPI-175	EPI-103,EPI-151,EPI-167,EPI-205	0.310344827586207	0.684210526315789	0.571428571428571	0.604166666666667	0.793103448275862	0.46875	0.745454545454545	0.45	0.538461538461538	0.545454545454545	0.6	0.5625	0.5	0.542857142857143	0.909090909090909	NA	0.3	0.444444444444444	0.545454545454545	0.5	0.636363636363636	0.478260869565217	0.7	0.6	0.4	0.5	0.6	0.583333333333333	0.380952380952381	0.666666666666667	0.5	0.476190476190476	0.8	0.772727272727273	0.636363636363636	0.666666666666667	0.384615384615385	0.846153846153846	NA	0.583333333333333	0.285714285714286	0.727272727272727	0.775	0.823529411764706	0.647058823529412	0.8	0.368421052631579	0.684210526315789	0.470588235294118	NA	0.4	0.4
Scaffold_03	35318002	35318027	3	EPI-42,EPI-167,EPI-200,EPI-205,EPI-214,EPI-111,EPI-113,EPI-162,EPI-221		0	0.0225563909774436	0.0363636363636364	0.0393700787401575	0.00632911392405063	0	0	0	0.015625	0.0148148148148148	0	0	0.00833333333333333	0.0352112676056338	0.0136986301369863	0.0198019801980198	0.00826446280991736	0	0.00943396226415094	0	0	0	0.013986013986014	0.0277777777777778	0	0	0	0.0517241379310345	0.0300751879699248	0.0310077519379845	0.024390243902439	0	0.00763358778625954	0	0.00694444444444444	0.0144927536231884	0.0211267605633803	0.00588235294117647	0	0.0354609929078014	0.0900900900900901	0	0	0	0.0428571428571429	0.0163934426229508	0	0.0330578512396694	0.0212765957446809	0	0	0
Scaffold_03	37286816	37286971	8	EPI-103,EPI-136,EPI-43,EPI-167,EPI-169		0.0797101449275362	0.00598802395209581	0	0.00625	0	0.00564971751412429	0.00826446280991736	0.162995594713656	0.00680272108843537	0.0150753768844221	0.00632911392405063	0.0151515151515152	0.010989010989011	0.0075187969924812	0.128440366972477	0	0.0145985401459854	0.00961538461538462	0	0	0.0075187969924812	0	0	NA	0	0.0309278350515464	0.1	0.0602409638554217	0.0512820512820513	0	0.144444444444444	0	0	0.00709219858156028	0	0	0	0	0	0.0172413793103448	0.0192307692307692	0.0232558139534884	0	0.0186915887850467	0.0153846153846154	0	0	0	0	NA	0	0
Scaffold_03	37327549	37327561	3	EPI-182,EPI-160,EPI-167,EPI-169,EPI-187,EPI-199,EPI-215	EPI-135,EPI-145,EPI-41,EPI-153	0.857142857142857	0.853686635944701	0.844155844155844	0.845360824742268	0.834507042253521	0.850909090909091	0.799628942486085	0.868778280542986	0.883227176220807	0.842857142857143	0.833333333333333	0.806818181818182	0.809917355371901	0.864321608040201	0.862745098039216	0.881081081081081	0.846913580246914	0.840304182509506	0.799450549450549	0.847908745247148	0.887728459530026	0.89247311827957	0.895348837209302	0.846153846153846	0.853479853479853	0.894894894894895	0.833876221498371	0.824561403508772	0.905660377358491	0.893772893772894	0.915929203539823	0.848708487084871	0.815286624203822	0.827354260089686	0.917460317460317	0.813492063492063	0.827160493827161	0.855045871559633	0.903345724907063	0.824104234527687	0.873239436619718	0.860557768924303	0.83399209486166	0.875	0.836448598130841	0.899159663865546	0.825870646766169	0.885572139303483	0.820388349514563	0.838235294117647	0.830769230769231	0.858139534883721
Scaffold_03	39006913	39006922	3	EPI-104,EPI-120,EPI-152,EPI-153,EPI-162,EPI-151	EPI-175,EPI-188,EPI-221,EPI-229	0.245901639344262	0.337662337662338	0.210526315789474	0.122448979591837	0.282608695652174	0.310344827586207	0.162790697674419	0.274193548387097	0.155172413793103	0.1875	0.344827586206897	0.134615384615385	0.4	0.421052631578947	0.142857142857143	0.1	0.8	0.347826086956522	0.45	0.285714285714286	0.204545454545455	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0.2	0.307692307692308	0.470588235294118	0.363636363636364	0.25	0.333333333333333	0.290322580645161	0.0416666666666667	0.21875	0.0833333333333333	0	0.0833333333333333	0.277777777777778	0.363636363636364	0.15	0.333333333333333	NA	0.303030303030303	0.192307692307692	0.304347826086957	0.115384615384615	0.185185185185185	0	0.380952380952381	0.208333333333333	0	0.193548387096774
Scaffold_03	39088206	39088431	4	EPI-128,EPI-187,EPI-188,EPI-214,EPI-221,EPI-103,EPI-220,EPI-182,EPI-184,EPI-175,EPI-227	EPI-135,EPI-113,EPI-143,EPI-42,EPI-209	0.147058823529412	0.0833333333333333	0.0149253731343284	0.0112359550561798	0.015625	0	0.024	0.075	0.0735294117647059	0.140350877192982	0.00833333333333333	0.0779220779220779	0.0441176470588235	0.00862068965517241	0	0	0.0707070707070707	0.0319148936170213	0.0338983050847458	0	0.0451977401129944	0.0975609756097561	0.142857142857143	0.0263157894736842	0.0344827586206897	0	0.0212765957446809	0	0.0602409638554217	0	0.025	0.0714285714285714	0.0970873786407767	0.0608695652173913	0.12621359223301	0.2	0.0789473684210526	0.0514705882352941	0.0294117647058824	0.0888888888888889	0.125	0	0.105263157894737	0.00763358778625954	0.139784946236559	0.0930232558139535	0.1	0.175	0.0175438596491228	0.235294117647059	0.0574712643678161	0.0508474576271186
Scaffold_03	39970369	39970478	3	EPI-113,EPI-151,EPI-184,EPI-103,EPI-188,EPI-145,EPI-199,EPI-209		0.117647058823529	0.08	0.131578947368421	0.0857142857142857	0.0701754385964912	0	0	0	0.02	0.133333333333333	0.0882352941176471	0.17741935483871	0.037037037037037	0.0714285714285714	0	0	0.361111111111111	0.1	0.8	0	0.037037037037037	0	0.133333333333333	0.0357142857142857	0	0	0.133333333333333	NA	0.0833333333333333	0	0	0	NA	0	0	0.241379310344828	0.0666666666666667	0	0.166666666666667	0	0	0.142857142857143	0	0.0769230769230769	0.0731707317073171	0	NA	0.0526315789473684	0.0909090909090909	NA	0.0869565217391304	0
Scaffold_03	39975022	39975107	8	EPI-193,EPI-199,EPI-209,EPI-230,EPI-43,EPI-161,EPI-214		0.0272108843537415	0.0166666666666667	0.0174418604651163	0.0185185185185185	0.0238095238095238	0.00826446280991736	0.0553191489361702	0.0442477876106195	0	0.0100502512562814	0.0201005025125628	0.0102040816326531	0.0192307692307692	0.00746268656716418	0.0754716981132075	0	0.0466321243523316	0.0065359477124183	0.010989010989011	0.0119760479041916	0.0212765957446809	0.024	0.0357142857142857	0.021978021978022	0.0149253731343284	0.0185185185185185	0.0609756097560976	0.0240963855421687	0.0364583333333333	0.00649350649350649	0.024390243902439	0.00518134715025907	0.0108108108108108	0.0192307692307692	0.0134228187919463	0.0147058823529412	0.131578947368421	0.0378151260504202	0.111111111111111	0.00552486187845304	0.0571428571428571	0.0511363636363636	0.0251256281407035	0.143426294820717	0.0371747211895911	0.0181818181818182	0.0540540540540541	0.0443037974683544	0.0294117647058824	0.0740740740740741	0.0265486725663717	0.157894736842105
Scaffold_03	41052840	41052960	5	EPI-151,EPI-170,EPI-175,EPI-205,EPI-220,EPI-44,EPI-184,EPI-167,EPI-206	EPI-136,EPI-145,EPI-120,EPI-135	0.28	0.388888888888889	0.397260273972603	0.320512820512821	0.363636363636364	0.305882352941176	0.263157894736842	0.166666666666667	0.446428571428571	0.365384615384615	0.329113924050633	0.310344827586207	0.413793103448276	0.483870967741935	0.1	0.673913043478261	0.764705882352941	0.511111111111111	0.452380952380952	0.1875	0.34375	0.404761904761905	0.5625	0.5625	0.548387096774194	0.5	0.608695652173913	0.555555555555556	0.617021276595745	0.5	NA	0.540540540540541	0.553191489361702	0.288888888888889	0.45	0.571428571428571	NA	0.535714285714286	0.45	0.3	0.636363636363636	0.818181818181818	0.424242424242424	0.514285714285714	0.535714285714286	0.4375	0.7	NA	0.172413793103448	0.333333333333333	0.408163265306122	0.36
Scaffold_03	46897181	46897287	4	EPI-145,EPI-168,EPI-143,EPI-162,EPI-175,EPI-176,EPI-209	EPI-103,EPI-135,EPI-42,EPI-43,EPI-206	0.02	0.117647058823529	0.125	0.228571428571429	0.307692307692308	0.132075471698113	0.0222222222222222	0.0555555555555556	0.108108108108108	0.192307692307692	0.481481481481481	0.385964912280702	0.08	0.169811320754717	0	NA	0.2	0.130434782608696	0	0.2	0.117647058823529	0.181818181818182	0.130434782608696	NA	0	0.181818181818182	0	0.461538461538462	0	0.676470588235294	0.05	0.263157894736842	0.384615384615385	0.320754716981132	0.08	0	0.241379310344828	0.25	NA	0	0.4	0.0454545454545455	0.0869565217391304	0.4375	0.235294117647059	0.125	0.4	0.19047619047619	0.0909090909090909	0.166666666666667	0.0909090909090909	0.0909090909090909
Scaffold_03	48500850	48500870	3	EPI-143,EPI-181,EPI-167,EPI-170,EPI-214,EPI-127	EPI-42	0.0208333333333333	0.0510204081632653	0.0487804878048781	0.0425531914893617	0.0131578947368421	0.0185185185185185	0.0731707317073171	0.0178571428571429	0.142857142857143	0	0.106382978723404	0	0	0	0	0.0571428571428571	0	0.0512820512820513	0.032967032967033	0.0666666666666667	0.290322580645161	0.0363636363636364	0	0	0	0	0	0.0149253731343284	0.142857142857143	0.0638297872340425	0.037037037037037	0.153846153846154	0.0444444444444444	0	0	0.0476190476190476	0	0.072463768115942	0	0.0384615384615385	0.0833333333333333	0.0196078431372549	0.0731707317073171	0.0634920634920635	0.0925925925925926	0	0	0.0181818181818182	0.117647058823529	0	0	0
Scaffold_03	50317561	50317579	3	EPI-104,EPI-113,EPI-151,EPI-184,EPI-188,EPI-214,EPI-220		0.0487804878048781	0.130434782608696	0	0.1	0	0	0	0.0277777777777778	0	0	0	0	0	0.0508474576271186	0.0769230769230769	0	0.0784313725490196	0.0227272727272727	0	0	0.0188679245283019	0	0.129032258064516	0	0	0.0158730158730159	0.0227272727272727	0	0.0731707317073171	0	0	0	0	0.010989010989011	0	0.0714285714285714	0.0151515151515152	0.0212765957446809	0	0	0	0	0.0652173913043478	0	0.12962962962963	0	0.0882352941176471	0	0	0	0.0476190476190476	0
Scaffold_03	50320774	50320806	6	EPI-103,EPI-43,EPI-153,EPI-162,EPI-220,EPI-206,EPI-151		0.234042553191489	0.0465116279069767	0.0211267605633803	0.0253164556962025	0.0222222222222222	0.0138888888888889	0.0285714285714286	0.0458015267175573	0.0428571428571429	0.0125	0.0106382978723404	0.0520833333333333	0	0.0350877192982456	0.295454545454545	0.153846153846154	0.260869565217391	0	0.208955223880597	0.0158730158730159	0	0.0158730158730159	0.0175438596491228	0.0975609756097561	0	0.0526315789473684	0.0549450549450549	0.104477611940299	0.0266666666666667	0.0161290322580645	0.0535714285714286	0.046875	0.0461538461538462	0	0.0363636363636364	0	0.0645161290322581	0.0675675675675676	0	0	0	0.104477611940299	0.0136986301369863	0.0549450549450549	0.0151515151515152	0.105263157894737	0.153846153846154	0.0208333333333333	0.107142857142857	0.0238095238095238	0	0
Scaffold_03	54539811	54540038	5	EPI-170,EPI-181,EPI-188,EPI-200,EPI-103,EPI-104,EPI-151,EPI-152,EPI-182,EPI-175,EPI-176,EPI-187,EPI-199	EPI-119,EPI-209,EPI-42,EPI-111,EPI-143,EPI-41,EPI-160,EPI-227,EPI-229	0.608695652173913	0.577777777777778	0.394736842105263	0.407407407407407	0.450704225352113	0.666666666666667	0.657894736842105	0.423076923076923	0.382352941176471	0.621621621621622	0.542553191489362	0.431034482758621	0.446428571428571	0.4875	0.678571428571429	0.517241379310345	0.538461538461538	0.746478873239437	0.4	0.583333333333333	0.656862745098039	0.658536585365854	0.461538461538462	NA	0.647058823529412	0.56	0.5	0.514285714285714	0.736842105263158	0.413793103448276	0.5625	0.861538461538462	0.625	0.707865168539326	0.640625	0.786885245901639	0.4	0.666666666666667	0.666666666666667	0.722222222222222	0.727272727272727	0.655172413793103	0.653846153846154	0.577777777777778	0.551724137931034	0.538461538461538	0.653846153846154	0.611111111111111	0.5	0.5	0.6	0.5
Scaffold_03	56511986	56512009	3	EPI-127,EPI-128,EPI-167,EPI-169,EPI-194,EPI-181	EPI-111,EPI-119,EPI-135,EPI-41	0.75	0.575757575757576	0.472222222222222	0.5	0.516666666666667	0.5	0.25	0.516129032258065	0.95	0.904761904761905	0.68	0.680851063829787	0.391304347826087	0.766666666666667	0.705882352941177	0.769230769230769	0.6	0.55	0.529411764705882	0.642857142857143	0.869565217391304	0.682926829268293	0.611111111111111	NA	0.68	0.766666666666667	0.866666666666667	NA	0.961538461538462	0.761904761904762	0.958333333333333	0.659090909090909	0.772727272727273	0.653846153846154	0.689655172413793	0.666666666666667	0.708333333333333	0.770833333333333	0.611111111111111	0.576923076923077	0.636363636363636	0.6875	0.551724137931034	0.741935483870968	0.548387096774194	0.634146341463415	NA	0.466666666666667	0.571428571428571	NA	0.740740740740741	0.783783783783784
